player_id,team_id,player_name,player_shirt_number,player_age,player_height,player_nationality,player_positions,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS,AerialsWon,MotM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,Crosses,LongB,ThrB,strengths,weaknesses,player_style,name_lower,RecordID,ClubName,League/Country,BootsName,BootsMaterial,BootsBrand,BootsPack,BootsType,BootsPosition,BootsTopPlayers,PlayerMarketValue
414,16,Casemiro,18,33,185,Brazil,"['Defender Centre', 'Defensive Midfielder C']",44,2598,5,2,8,0,1.4,81.9,1.5,3,7.06,3.3,0.7,0.8,0.1,2.1,1.2,0.6,0,0.9,0.8,0.1,0.5,0.6,43.2,0.2,2.4,0.2,"['Aerial Duels', 'Tackling', 'Blocking the ball']",['Concentration'],"['Plays the ball off the ground often', 'Indirect set-piece threat', 'Likes to play long balls', 'Likes to tackle', 'Clears the ball out of defence often']",casemiro,1679742361-3751,Manchester United,Premier League,Phantom GT2 DF,Flyknit,Nike,Generation,,Midfield,Erling Haaland,€50 million
415,16,Noussair Mazraoui,3,27,183,Morocco,"['Defender Centre', 'Defender Left', 'Defender Right', 'Midfielder Right']",58,4057,0,2,7,0,0.4,87.3,1.4,1,6.85,3.0,0.9,1.1,0.2,2.3,0.8,0.3,0,0.6,0.6,0.1,0.4,0.7,46.7,0.2,1.5,0.1,"['Holding on to the ball', 'Passing', 'Dribbling', 'Tackling', 'Ball interception']","['Crossing', 'Concentration']",['Likes to tackle'],noussair mazraoui,1679742361-515,Bayern München,Bundesliga,Mercurial Vapor 14,Flyknit,Nike,Shadow,Speed,Attack,Cristiano Ronaldo,€28 million
417,16,Matthijs de Ligt,4,25,187,Netherlands,['Defender Centre'],45,2884,2,0,5,0,0.6,88.6,2.0,1,6.6,0.9,0.9,0.5,0.2,2.9,0.2,0.6,0,0.2,0.4,0.1,0.1,0.2,47.6,0.1,1.2,0.0,"['Aerial Duels', 'Concentration', 'Ball interception']",[],"['Indirect set-piece threat', 'Likes to play short passes']",matthijs de ligt,1679742361-519,Bayern München,Bundesliga,Phantom GT2,Flyknit,Nike,Lucent,,Midfield,Erling Haaland,€70 million
418,16,Harry Maguire,5,32,194,England,['Defender Centre'],40,2406,4,1,9,0,0.7,86.7,2.3,0,6.77,1.0,1.4,0.7,0.2,2.8,0.2,0.6,0,0.3,0.4,0.1,0.1,0.3,43.5,0.0,2.4,0.0,"['Aerial Duels', 'Ball interception', 'Concentration', 'Blocking the ball']",[],"['Indirect set-piece threat', 'Plays the ball off the ground often', 'Likes to play long balls', 'Commits fouls often']",harry maguire,1679742361-3761,Manchester United,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€25 million
420,16,Jonny Evans,35,37,188,N. Ireland,"['Defender Centre', 'Defender Left']",13,654,1,0,1,0,0.3,89.6,1.3,0,6.61,1.3,0.4,0.5,0.1,1.8,0.2,0.3,0,0.0,0.8,0.0,0.0,0.3,35.8,0.0,1.0,0.0,"['Ball interception', 'Blocking the ball']",[],"['Likes to play short passes', 'Does not dive into tackles']",jonny evans,1679742361-3788,Leicester City,Premier League,Copa Pure.1,Fusionskin,adidas,Own Your Football,Control,Midfield,Paulo Dybala,€3 million
421,16,Manuel Ugarte,25,24,182,Uruguay,['Defensive Midfielder C'],64,3185,3,6,21,0,0.6,87.7,0.7,0,6.74,2.9,1.2,1.5,0.0,0.9,1.2,0.2,1,0.4,1.0,0.0,0.9,1.1,33.7,0.1,1.5,0.0,"['Tackling', 'Passing', 'Ball interception']",['Discipline'],"['Indirect set-piece threat', 'Likes to shoot from distance', 'Likes to tackle', 'Commits fouls often']",manuel ugarte,1679742361-569,Sporting,Champions League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€25 million
424,16,André Onana,24,29,190,Cameroon,['Goalkeeper'],54,4291,0,0,1,0,0.0,70.9,0.2,0,6.5,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,33.7,0.0,4.9,0.0,"['Shot stopping (Reflexes)', 'Concentration', 'Saving close range shots', 'Saving long shots']",['Discipline'],[],andré onana,1679742361-4678,Inter,Serie A,Predator Edge+,Primeknit,adidas,Al Rihla,Control,Midfield,Jude Bellingham,€20 million
425,16,Alejandro Garnacho,17,20,180,Argentina,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right']",63,3456,11,9,6,0,2.5,83.6,0.1,2,6.71,0.8,0.4,0.4,0.0,0.3,0.5,0.0,0,1.2,1.3,0.3,1.3,1.6,21.0,0.2,0.5,0.0,[],"['Aerial Duels', 'Crossing']","['Counter attack threat', 'Likes to cut inside', 'Gets fouled often', 'Likes to play short passes', 'Does not dive into tackles']",alejandro garnacho,1679742361-3740,Manchester United,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€25 million
426,16,Kobbie Mainoo,37,20,175,England,['Midfielder Centre'],45,2325,2,1,9,0,0.6,88.5,0.6,2,6.51,1.5,0.7,0.9,0.0,0.5,0.5,0.1,0,0.6,0.9,0.1,1.2,1.3,30.1,0.1,0.7,0.1,[],[],"['Likes to do layoffs', 'Likes to dribble', 'Likes to play short passes']",kobbie mainoo,1679742361-3744,Manchester United,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€1 million
427,16,Christian Eriksen,14,33,182,Denmark,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right', 'Forward']",44,2163,7,6,5,0,1.2,85.3,0.2,2,6.68,0.8,0.3,0.3,0.0,0.4,0.5,0.1,0,1.6,0.3,0.0,0.3,0.7,31.7,1.3,1.5,0.1,"['Taking set-pieces', 'Passing']","['Aerial Duels', 'Tackling']","['Likes to shoot from distance', 'Plays the ball off the ground often', 'Likes to play long balls']",christian eriksen,1679742361-3748,Manchester United,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€25 million
428,16,Patrick Dorgu,13,20,185,Denmark,"['Defender Left', 'Midfielder Left', 'Midfielder Right']",42,3241,3,2,6,2,1.4,80.8,1.5,0,6.61,2.3,0.7,1.3,0.2,1.8,0.8,0.2,1,0.9,2.5,0.2,1.4,1.6,29.1,0.4,0.9,0.0,"['Aerial Duels', 'Finishing', 'Blocking the ball', 'Tackling', 'Defensive contribution']","['Crossing', 'Holding on to the ball', 'Discipline', 'Concentration']","['Likes to play long balls', 'Gets fouled often', 'Likes to cut inside', 'Likes to tackle', 'Commits fouls often']",patrick dorgu,1679742361-4395,Lazio,Serie A,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€6 million
429,16,Leny Yoro,15,19,190,France,['Defender Centre'],32,1807,1,1,7,0,0.3,92.2,0.8,0,6.47,1.5,0.9,0.6,0.3,2.3,0.3,0.3,0,0.2,0.4,0.0,0.2,0.3,39.6,0.0,1.0,0.0,['Passing'],[],['Likes to play short passes'],leny yoro,1679742361-2052,LOSC Lille,Ligue 1,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€3 million
430,16,Antony,7,25,174,Brazil,['Attacking Midfielder Right'],38,1682,9,2,4,1,2.1,83.9,0.2,1,6.84,1.0,0.5,0.5,0.0,0.2,0.7,0.0,0,1.4,1.2,0.0,0.9,2.0,29.4,0.5,0.6,0.1,"['Passing', 'Key passes']",['Aerial Duels'],"['Likes to shoot from distance', 'Likes to do layoffs', 'Likes to cut inside', 'Likes to play short passes', 'Likes to tackle']",antony,1679742361-3741,Manchester United,Premier League,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€70 million
431,16,Joshua Zirkzee,11,23,193,Netherlands,"['Attacking Midfielder Centre', 'Forward']",54,2302,8,3,2,0,1.1,73.9,0.6,1,6.43,0.4,0.2,0.4,0.0,0.3,0.2,0.1,0,0.5,0.4,0.1,0.8,1.3,12.9,0.0,0.2,0.1,"['Passing', 'Through balls', 'Dribbling', 'Defensive contribution']",[],"['Likes to do layoffs', 'Likes to dribble', 'Likes to shoot from distance', 'Likes to tackle']",joshua zirkzee,1679742361-4519,Bologna FC,Serie A,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€9 million
433,16,Rasmus Højlund,9,22,191,Denmark,['Forward'],60,3315,11,2,2,0,1.2,79.2,0.9,1,6.45,0.2,0.0,0.6,0.0,0.2,0.2,0.0,0,0.7,0.9,0.4,1.2,1.8,10.2,0.0,0.1,0.0,[],"['Aerial Duels', 'Defensive contribution']",['Does not dive into tackles'],rasmus højlund,1679742361-4552,Atalanta BC,Serie A,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€35 million
434,16,Victor Lindelöf,2,30,187,Sweden,"['Defender Centre', 'Defender Left', 'Defender Right']",30,1120,0,0,1,0,0.1,91.2,1.2,0,6.34,0.5,0.5,0.4,0.1,2.3,0.0,0.3,0,0.2,0.2,0.0,0.1,0.1,27.7,0.0,0.8,0.0,['Holding on to the ball'],"['Aerial Duels', 'Crossing', 'Tackling']","['Does not dive into tackles', 'Commits fouls often']",victor lindelöf,1679742361-3756,Manchester United,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€15 million
435,16,Mason Mount,7,26,181,England,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right']",25,827,3,0,5,0,0.9,82.3,0.2,1,6.35,0.9,0.3,0.8,0.0,0.2,0.3,0.0,0,0.3,0.6,0.0,0.5,0.6,12.4,0.2,0.4,0.1,"['Through balls', 'Defensive contribution']",['Passing'],"['Plays the ball off the ground often', 'Indirect set-piece threat']",mason mount,1679742361-4105,Chelsea,Premier League,Phantom GX,Gripknit,Nike,Blast,Control,Midfield,Erling Haaland,€65 million
437,16,Luke Shaw,23,29,178,England,"['Defender Centre', 'Defender Left', 'Midfielder Left']",14,677,0,0,1,0,0.1,91.0,0.4,0,6.22,0.6,0.3,0.5,0.1,1.2,0.0,0.1,1,0.6,0.1,0.0,0.1,0.3,31.4,0.4,1.5,0.1,"['Crossing', 'Holding on to the ball', 'Passing', 'Key passes', 'Aerial Duels', 'Blocking the ball']",['Discipline'],['Commits fouls often'],luke shaw,1679742361-3757,Manchester United,Premier League,X Speedportal.1,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€35 million
438,16,Scott McTominay,8,28,193,Scotland,"['Defender Centre', 'Midfielder Centre']",51,3907,16,4,7,0,2.2,85.1,1.6,7,7.06,1.1,0.6,1.1,0.0,1.3,0.5,0.1,0,0.6,1.8,0.1,1.4,2.0,24.2,0.1,1.1,0.1,"['Long shots', 'Aerial Duels', 'Dribbling', 'Defensive contribution']","['Passing', 'Finishing', 'Tackling']","['Likes to dribble', 'Likes to do layoffs', 'Gets fouled often', 'Does not dive into tackles']",scott mctominay,1679742361-3749,Manchester United,Premier League,X Speedportal.1,Speedskin,adidas,Pearlized,Speed,Attack,Lionel Messi,€25 million
439,16,Tyrell Malacia,12,25,170,Netherlands,"['Defender Left', 'Midfielder Left']",20,896,0,0,4,0,0.3,88.8,0.3,0,6.39,1.4,0.6,0.8,0.1,1.2,0.3,0.1,0,0.7,0.4,0.1,0.4,0.7,26.8,0.6,1.2,0.0,"['Passing', 'Dribbling', 'Holding on to the ball', 'Ball interception', 'Concentration', 'Tackling']",[],"['Likes to tackle', 'Commits fouls often']",tyrell malacia,1679742361-3755,Manchester United,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€22 million
440,16,Altay Bayindir,1,27,198,Turkey,['Goalkeeper'],11,810,0,0,1,0,0.0,71.2,0.3,0,6.16,0.0,0.0,0.0,0.0,1.3,0.1,0.0,0,0.0,0.1,0.0,0.0,0.0,33.6,0.0,3.0,0.0,"['Shot stopping (Reflexes)', 'Penalty saving']",['Long passing'],['Comes off his line often'],altay bayindir,1679742361-1254,Fenerbahçe SK,Europa League,Tiempo Legend 9,Kangaroo Leather,Nike,,Modern C,Defence,Virgil van Dijk,€13 million
442,17,Brandon Austin,40,26,188,England,['Goalkeeper'],3,270,0,0,0,0,0.0,82.4,1.7,0,6.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.7,0.0,0.0,0.0,22.7,0.0,3.0,0.0,[],"['Saving close range shots', 'Saving long shots']",['Comes off his line often'],brandon austin,1679742361-4035,Tottenham Hotspur,Premier League,Clone Magnetico Pro,,Under Armour,,,,Trent Alexander-Arnold,€0 million
443,17,Son Heung-Min,7,32,183,South Korea,"['Midfielder Centre', 'Midfielder Left', 'Midfielder Right', 'Forward']",48,3050,12,10,1,0,2.0,83.0,0.2,5,6.98,0.6,0.2,0.2,0.0,0.4,0.6,0.0,0,1.5,0.8,0.4,0.9,1.0,27.6,0.5,0.4,0.1,"['Through balls', 'Key passes', 'Passing', 'Holding on to the ball']",['Defensive contribution'],"['Likes to cut inside', 'Likes to play short passes', 'Does not dive into tackles']",son heung-min,1679742361-4017,Tottenham Hotspur,Premier League,X Speedflow+,,adidas,Diamond Edge,Speed,,Lionel Messi,€60 million
444,17,Pedro Porro,23,25,173,Spain,"['Defender Right', 'Midfielder Right']",52,3857,4,9,6,0,1.2,76.5,0.5,3,7.03,1.8,1.1,0.6,0.2,2.5,1.0,0.6,0,1.5,0.9,0.0,0.6,0.9,44.3,1.8,2.6,0.1,"['Crossing', 'Key passes', 'Taking set-pieces', 'Blocking the ball']",[],"['Plays the ball off the ground often', 'Likes to play long balls', 'Likes to cross', 'Likes to tackle']",pedro porro,1679742361-4032,Tottenham Hotspur,Premier League,Phantom GT2,Flyknit,Nike,Lucent,,Midfield,Erling Haaland,€35 million
445,17,James Maddison,10,28,175,England,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right']",47,2628,12,10,9,0,1.2,86.8,0.2,2,6.95,0.9,0.4,1.0,0.0,0.5,0.5,0.1,0,1.4,2.0,0.1,0.8,0.8,36.6,0.6,1.2,0.1,"['Key passes', 'Taking set-pieces', 'Dribbling', 'Passing', 'Through balls', 'Blocking the ball']","['Aerial Duels', 'Tackling']","['Gets fouled often', 'Likes to dribble', 'Likes to do layoffs', 'Does not dive into tackles']",james maddison,1679742361-3777,Leicester City,Premier League,Future Ultimate,FUZIONFIT360,Puma,Supercharge,Control,,Neymar,€55 million
446,17,Dominic Solanke,19,27,187,England,['Forward'],45,3221,15,9,0,0,1.9,73.8,1.7,2,6.92,0.8,0.1,1.3,0.0,0.8,0.3,0.2,1,0.7,1.2,0.3,1.7,2.7,11.9,0.0,0.3,0.0,"['Aerial Duels', 'Finishing']","['Holding on to the ball', 'Passing']","['Likes to do flick ons', 'Likes to dribble']",dominic solanke,1679742361-3946,Bournemouth,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€18 million
447,17,Dejan Kulusevski,21,25,186,Sweden,"['Attacking Midfielder Centre', 'Attacking Midfielder Right', 'Forward']",60,3870,12,12,6,0,1.9,79.5,0.2,1,6.94,1.2,0.4,1.4,0.0,0.2,1.0,0.1,0,2.0,1.1,0.1,2.4,2.6,25.1,0.4,0.5,0.1,"['Key passes', 'Defensive contribution']","['Aerial Duels', 'Tackling']","['Likes to dribble', 'Likes to play short passes', 'Commits fouls often']",dejan kulusevski,1679742361-4014,Tottenham Hotspur,Premier League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Lucent,Speed,Attack,Cristiano Ronaldo,€55 million
448,17,Cristian Romero,17,27,185,Argentina,['Defender Centre'],45,2524,2,1,7,0,0.8,89.8,2.5,1,7.03,2.4,1.4,0.9,0.6,3.4,0.4,0.4,0,0.4,0.6,0.1,0.2,0.5,64.1,0.0,2.5,0.1,"['Passing', 'Aerial Duels', 'Tackling', 'Ball interception']",['Discipline'],['Likes to play short passes'],cristian romero,1679742361-4033,Tottenham Hotspur,Premier League,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€60 million
449,17,Brennan Johnson,22,23,186,Wales,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",58,3541,19,5,11,0,1.5,75.2,0.3,2,6.76,1.0,0.1,0.7,0.0,0.5,0.4,0.1,0,0.6,0.8,0.3,0.4,0.8,16.4,0.2,0.1,0.0,"['Finishing', 'Holding on to the ball']","['Passing', 'Aerial Duels', 'Defensive contribution']","['Likes to play short passes', 'Indirect set-piece threat', 'Does not dive into tackles']",brennan johnson,1679742361-3677,Nottingham Forest,Premier League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€30 million
450,17,Djed Spence,24,24,185,England,"['Defender Left', 'Defender Right', 'Midfielder Right']",33,2290,2,3,2,1,0.4,86.1,1.0,1,6.83,1.9,0.8,1.0,0.2,2.7,0.4,0.3,1,0.6,1.3,0.1,1.4,1.2,39.9,0.3,0.5,0.1,"['Dribbling', 'Passing', 'Blocking the ball', 'Tackling']",[],"['Likes to dribble', 'Likes to play short passes']",djed spence,1679742361-1902,Stade Rennais,Ligue 1,Mercurial Vapor 14,Flyknit,Nike,Blueprint,Speed,Attack,Cristiano Ronaldo,€13 million
451,17,Guglielmo Vicario,1,28,194,Italy,['Goalkeeper'],36,3060,0,0,2,0,0.0,85.0,0.4,2,6.73,0.0,0.1,0.0,0.0,1.2,0.0,0.0,1,0.0,0.1,0.0,0.0,0.0,30.4,0.0,2.8,0.0,"['Concentration', 'Saving long shots']",['Long passing'],['Comes off his line often'],guglielmo vicario,1679742361-4490,Empoli FC,Serie A,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€16 million
452,17,Ben Davies,33,32,181,Wales,"['Defender Centre', 'Defender Left', 'Midfielder Left']",35,2871,1,1,4,0,0.4,88.9,2.2,0,6.77,1.1,0.8,0.8,0.8,4.0,0.4,0.9,0,0.3,0.5,0.0,0.2,0.5,65.1,0.1,2.2,0.0,"['Aerial Duels', 'Passing', 'Concentration', 'Blocking the ball']",[],"['Indirect set-piece threat', 'Does not dive into tackles']",ben davies,1679742361-4028,Tottenham Hotspur,Premier League,X Speedflow.1,Synthetic,adidas,Sapphire Edge,Speed,Attack,Lionel Messi,€20 million
452,17,Ben Davies,33,32,181,Wales,"['Defender Centre', 'Defender Left', 'Midfielder Left']",35,2871,1,1,4,0,0.4,88.9,2.2,0,6.77,1.1,0.8,0.8,0.8,4.0,0.4,0.9,0,0.3,0.5,0.0,0.2,0.5,65.1,0.1,2.2,0.0,"['Aerial Duels', 'Passing', 'Concentration', 'Blocking the ball']",[],"['Indirect set-piece threat', 'Does not dive into tackles']",ben davies,1679742361-668,Rangers FC,Champions League,Tiempo Legend 9,Kangaroo Leather,Nike,,Modern C,Defence,Virgil van Dijk,€4 million
453,17,Destiny Udogie,13,22,186,Italy,"['Defender Left', 'Midfielder Left']",37,2824,0,1,2,0,0.3,87.3,0.5,0,6.73,2.8,0.9,1.1,0.2,1.2,0.5,0.3,1,0.6,1.5,0.1,0.8,1.5,39.4,0.1,0.5,0.0,"['Tackling', 'Ball interception']","['Crossing', 'Concentration']","['Likes to play short passes', 'Commits fouls often']",destiny udogie,1679742361-4179,Udinese Calcio,Serie A,Ultra Ultimate,ULTRAWEAVE,Puma,Supercharge,Speed,Attack,Antoine Griezmann,€22 million
454,17,Rodrigo Bentancur,30,27,187,Uruguay,['Midfielder Centre'],55,2980,4,1,16,0,0.7,86.8,1.2,3,6.81,1.9,1.5,1.1,0.1,1.6,0.9,0.4,0,0.4,0.3,0.0,0.8,0.7,38.6,0.1,0.9,0.1,"['Ball interception', 'Passing', 'Aerial Duels', 'Concentration']",['Discipline'],"['Likes to play short passes', 'Commits fouls often']",rodrigo bentancur,1679742361-4024,Tottenham Hotspur,Premier League,Copa 20.1,Fusionskin,adidas,,Control,Midfield,Paulo Dybala,€40 million
455,17,Kevin Danso,4,26,190,Austria,['Defender Centre'],35,2319,0,0,5,0,0.7,86.3,2.8,3,6.83,1.2,1.0,1.5,0.6,5.3,0.4,1.4,0,0.3,1.1,0.0,0.3,0.8,59.0,0.1,2.3,0.0,"['Aerial Duels', 'Blocking the ball', 'Concentration']",['Tackling'],"['Indirect set-piece threat', 'Does not dive into tackles']",kevin danso,1679742361-2084,RC Lens,Ligue 1,Future Ultimate,FUZIONFIT360,Puma,Supercharge,Control,,Neymar,€14 million
456,17,Micky van de Ven,37,24,193,Netherlands,"['Defender Centre', 'Defender Left']",28,1770,0,2,4,0,0.4,86.1,1.5,0,6.61,1.0,0.5,0.7,0.5,2.5,0.3,0.3,0,0.2,0.6,0.0,0.3,0.3,53.4,0.0,1.6,0.0,"['Passing', 'Concentration']",['Aerial Duels'],"['Likes to dribble', 'Likes to play short passes']",micky van de ven,1679742361-25,VfL Wolfsburg,Bundesliga,Mercurial Vapor 14,Flyknit,Nike,Black,Speed,Attack,Cristiano Ronaldo,€8 million
458,17,Mathys Tel,11,20,183,France,"['Attacking Midfielder Left', 'Forward']",32,1428,3,2,3,0,1.6,82.4,0.3,0,6.42,0.6,0.1,0.7,0.0,0.3,0.3,0.0,0,0.7,0.8,0.1,0.8,1.2,15.0,0.4,0.7,0.1,['Crossing'],[],"['Likes to dribble', 'Indirect set-piece threat']",mathys tel,1679742361-499,Bayern München,Bundesliga,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€20 million
459,17,Fraser Forster,20,37,201,England,['Goalkeeper'],13,1170,0,0,0,0,0.0,82.6,0.2,0,6.55,0.1,0.0,0.0,0.0,1.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.2,29.1,0.0,2.7,0.0,['Concentration'],"['Catching crosses', 'Long passing', 'Saving close range shots']",[],fraser forster,1679742361-4036,Tottenham Hotspur,Premier League,Mercurial Superfly VIII Elite iD,,Nike,,Speed,,Cristiano Ronaldo,€2 million
461,17,Yves Bissouma,8,28,182,Mali,['Midfielder Centre'],45,2237,2,0,11,0,0.4,89.0,0.3,1,6.55,2.0,1.0,0.9,0.1,1.6,0.5,0.4,0,0.3,0.8,0.0,0.7,0.9,33.2,0.0,0.8,0.0,"['Passing', 'Tackling', 'Ball interception']","['Discipline', 'Concentration']","['Likes to shoot from distance', 'Likes to play short passes', 'Likes to tackle']",yves bissouma,1679742361-4019,Tottenham Hotspur,Premier League,Mercurial Superfly VII,Flyknit,Nike,,Speed,Attack,Cristiano Ronaldo,€25 million
462,17,Richarlison,9,28,184,Brazil,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",26,855,5,2,3,0,1.3,64.6,0.6,0,6.44,0.4,0.0,0.4,0.0,0.6,0.4,0.0,0,0.3,1.0,0.3,0.7,0.9,8.4,0.2,0.2,0.0,"['Headed attempts', 'Finishing', 'Defensive contribution']","['Aerial Duels', 'Holding on to the ball', 'Crossing']","['Gets fouled often', 'Likes to cut inside']",richarlison,1679742361-4016,Tottenham Hotspur,Premier League,Mercurial Vapor 14,Flyknit,Nike,Rawdacious 2020 Olympics,Speed,Attack,Cristiano Ronaldo,€55 million
463,17,Sergio Reguilón,3,28,178,Spain,"['Defender Left', 'Midfielder Left']",6,196,0,0,2,0,0.4,56.8,1.0,0,6.29,0.8,0.8,0.4,0.0,1.2,0.6,0.0,0,0.2,1.2,0.0,0.2,0.4,21.4,0.4,0.2,0.0,"['Key passes', 'Crossing', 'Aerial Duels', 'Concentration', 'Ball interception']",['Discipline'],"['Likes to cross', 'Likes to play short passes', 'Likes to dribble', 'Likes to tackle']",sergio reguilón,1679742361-1743,Atlético de Madrid,La Liga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€20 million
464,17,Radu Dragusin,6,23,191,Romania,['Defender Centre'],41,2872,1,0,5,1,0.3,85.5,1.8,0,6.46,0.6,0.9,0.4,0.9,4.0,0.3,0.9,0,0.1,0.6,0.0,0.2,0.5,47.2,0.0,1.6,0.0,['Aerial Duels'],"['Passing', 'Tackling']","['Indirect set-piece threat', 'Likes to play short passes', 'Does not dive into tackles']",radu dragusin,1679742361-3093,Genoa CFC,Other League,Zoom Mercurial Vapor 15,Vaporsite+,Nike,Blast,Speed,Attack,Cristiano Ronaldo,€5 million
465,17,Timo Werner,16,29,180,Germany,"['Attacking Midfielder Centre', 'Attacking Midfielder Left', 'Attacking Midfielder Right', 'Forward']",27,857,1,3,0,0,0.7,74.4,0.0,0,6.28,0.3,0.1,0.1,0.0,0.4,0.6,0.1,0,0.5,0.3,0.3,0.3,0.8,12.8,0.2,0.2,0.0,"['Key passes', 'Holding on to the ball']",['Defensive contribution'],"['Likes to play short passes', 'Likes to do layoffs', 'Does not dive into tackles']",timo werner,1679742361-412,RB Leipzig,Bundesliga,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€25 million
473,18,Wilfred Ndidi,6,28,183,Nigeria,"['Defender Centre', 'Midfielder Centre']",33,2409,1,5,9,0,0.9,82.5,2.1,1,6.9,2.9,1.1,1.4,0.0,2.6,1.1,0.7,1,0.7,0.6,0.1,1.1,1.4,35.7,0.2,0.8,0.1,"['Defensive contribution', 'Aerial Duels', 'Blocking the ball', 'Ball interception']","['Passing', 'Finishing']","['Likes to do layoffs', 'Likes to play short passes']",wilfred ndidi,1679742361-3775,Leicester City,Premier League,Zoom Mercurial Superfly 9,Vaporsite+,Nike,Lucent,Speed,Attack,Cristiano Ronaldo,€32 million
474,18,Facundo Buonanotte,40,20,174,Argentina,"['Attacking Midfielder Centre', 'Attacking Midfielder Right']",33,1595,5,2,9,0,1.3,79.0,0.6,2,6.6,1.8,0.4,1.2,0.0,0.4,1.5,0.2,0,0.8,1.1,0.1,1.3,1.8,17.4,0.6,0.6,0.2,['Defensive contribution'],"['Aerial Duels', 'Discipline']","['Gets fouled often', 'Likes to play short passes', 'Likes to do layoffs', 'Likes to tackle', 'Commits fouls often']",facundo buonanotte,1679742361-3898,Brighton & Hove Albion,Premier League,Mercurial Vapor 14,Flyknit,Nike,Blueprint,Speed,Attack,Cristiano Ronaldo,€9 million
475,18,Jamie Vardy,9,38,179,England,"['Attacking Midfielder Left', 'Forward']",35,2840,9,4,5,0,1.7,69.3,1.5,1,6.58,0.5,0.1,0.7,0.1,0.7,0.3,0.1,0,0.5,0.7,0.8,0.4,1.0,10.6,0.0,0.1,0.0,"['Finishing', 'Holding on to the ball']","['Passing', 'Offside awareness']","['Likes to do layoffs', 'Likes to play short passes']",jamie vardy,1679742361-3770,Leicester City,Premier League,X Speedportal+,Speedskin,adidas,Own Your Football,Speed,Attack,Lionel Messi,€4 million
476,18,Luke Thomas,33,23,181,England,"['Defender Left', 'Midfielder Left']",16,1342,0,0,2,0,0.5,85.1,1.3,0,6.65,2.3,1.6,0.9,0.2,2.8,1.3,0.4,0,0.6,0.6,0.0,0.2,0.9,44.1,0.8,1.1,0.0,"['Ball interception', 'Blocking the ball']",['Passing'],"['Plays the ball off the ground often', 'Likes to play short passes', 'Likes to tackle']",luke thomas,1679742361-3782,Leicester City,Premier League,Predator Accuracy.1 Low,Primeknit,adidas,Own Your Football,Control,Midfield,Jude Bellingham,€10 million
